dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,x_gauss,P_AC,I_AC,V_AC,I_DC,V_DC,massaPM4,numPM4,massaPM10,numPM10,rainfall,irr_est,Vd1,Pd,Nloss,Vd2,m,SR
20191011,033900,0,3.78,31.16,0.12,0.09,0.46,22.01,3.99,76.5,0,1.29039920886098,0,1.87,1.87,0,44.78,0,0,0,0,4,0.06,0.027305046322736,1.721e-4,2.5815e-6,0.0273114587621948,10.9374967123344,-31.0322862351717
20191011,034900,0,3.67,30.26,0.12,0.08,0.46,21.77,3.86,90,0,1.29067158191748,0,1.87,1.87,0,45.53,0,0,0,0,4,0.06,0.0272902852466454,1.7197e-4,2.57955e-6,0.0272966976861041,10.9402214772907,-31.0342837465902
20191011,035900,0,3.84,31.64,0.13,0.09,0.45,22.19,5.99,81,0,1.29126334164953,0,1.87,1.87,0,45.39,0,0,0,0,4,0,0.02728253743569,1.719e-4,2.5785e-6,0.0272889498751487,10.9461416790668,-31.0386187171751
20191011,040900,0,3.72,30.72,0.12,0.09,0.45,22.15,3.86,58.5,0,1.29154876583606,0,1.87,1.87,0,44,0,0,0,0,4,0.18,0.0272678264655856,1.7178e-4,2.5767e-6,0.0272742389050444,10.9489973519561,-31.0407072418452
20191011,041900,0,3.71,30.61,0.12,0.08,0.44,22.04,5.59,99,0,1.29205856353561,0,1.87,1.87,0,43.78,0,0,0,0,4,0.06,0.0272588065392342,1.7169e-4,2.57535e-6,0.027265218978693,10.9540981678896,-31.0444337378063
20191011,042900,0,3.85,31.75,0.13,0.09,0.45,21.83,2.39,108,0,1.29218142171024,0,1.87,1.87,0,44.36,0,0,0,0,4,0.26,0.0272393579727469,1.7154e-4,2.5731e-6,0.0272457704122056,10.9553274880471,-31.0453310670948
20191011,043900,0,3.79,31.28,0.13,0.09,0.44,22.04,5.32,76.5,0,1.29267560018758,0,1.87,1.87,0,44.64,0,0,0,0,4,0,0.0272295135331876,1.7145e-4,2.57175e-6,0.0272359259726463,10.9602724557203,-31.0489375620831
20191011,044900,0,3.65,30.15,0.12,0.08,0.45,21.96,3.99,54,0,1.29296252436066,0,1.87,1.87,0,47.5,0,0,0,0,4,0.91,0.0272153427618486,1.7133e-4,2.56995e-6,0.0272217552013073,10.96314370181,-31.0510294101407
20191011,045900,0,3.7,30.5,0.12,0.08,0.46,21.81,3.99,85.5,0,1.29326050804801,0,1.87,1.87,0,149.47,0,0,0,0,4,0.46,0.0272011986121966,1.7122e-4,2.5683e-6,0.0272076110516553,10.9661257418565,-31.0532002462955
20191011,050900,0,3.88,31.99,0.13,0.09,0.46,21.55,4.52,99,0,1.2936705033492,0,1.87,1.87,0,500.94,0,0,0,0,4,0.06,0.0271888153480529,1.7111e-4,2.56665e-6,0.0271952277875117,10.9702289286081,-31.0561843629265
20191011,051900,5.4,3.99,32.92,0.13,0.09,0.45,21.47,0.13,135,35.55,1.29353019743442,14.5,0.83,132.4,0.07,501.06,0,0,0,0,4,2.02,0.027162159622046,1.7093e-4,2.56395e-6,0.0271685720615047,10.9688247364499,-31.0551635142358
20191011,052900,12.2,3.79,31.3,0.13,0.08,0.47,21.19,0.93,135,105.1,1.2934493867231,76.4,0.37,217.58,0.21,501.83,0,0,0,0,4,5.04,0.0271381497571085,1.7075e-4,2.56125e-6,0.0271445621965672,10.9680159892245,-31.0545753771792
20191011,053900,24.7,4.08,33.66,0.14,0.09,0.46,22.99,0.66,135,189.32,1.29340081191259,162.8,0.76,217.79,0.35,534.42,0,0,0,0,4,35.89,0.0271133254772769,1.7058e-4,2.5587e-6,0.0271197379167356,10.9675298607338,-31.0542217925234
20191011,054900,42.1,3.83,31.6,0.13,0.09,0.45,25.73,0,135,316.33,1.29320633914826,287.8,1.33,219.26,0.56,563.1,0,0,0,0,4,64.06,0.0270863894907051,1.7039e-4,2.55585e-6,0.0270928019301638,10.9655836431457,-31.0528057457277
20191011,055900,67.1,3.52,29.08,0.12,0.08,0.44,27.33,1.73,112.5,497.66,1.29316778112204,463.9,2.15,219.83,0.93,535.36,0,0,0,0,4,91.62,0.0270651119361736,1.7022e-4,2.5533e-6,0.0270715243756323,10.9651977737381,-31.0525249021538
20191011,060900,99.3,4.56,37.63,0.15,0.1,0.46,26.74,3.86,67.5,733.96,1.29365088594324,706.2,3.23,218.95,1.43,515.34,0,0,0,0,4,123.15,0.0270507683939167,1.7013e-4,2.55195e-6,0.0270571808333755,10.9700325944819,-31.0560416513613
20191011,061900,137.4,4.34,35.78,0.15,0.1,0.48,26.62,6.38,49.5,1078.39,1.29441381651241,1048.7,4.79,219.24,2.04,528.68,0,0,0,0,4,160.83,0.0270446397979858,1.7008e-4,2.5512e-6,0.0270510522374445,10.977668520516,-31.0615864398048
20191011,062900,179.9,3.77,31.13,0.12,0.08,0.45,26.8,10.51,45,1480.38,1.2955864376222,1457.2,6.7,217.44,2.7,548.5,0,0,0,0,4,198.51,0.0270518681054413,1.701e-4,2.5515e-6,0.0270582805449,10.9894064883862,-31.0700874310781
20191011,063900,224,3.73,30.79,0.12,0.08,0.46,27.43,12.64,58.5,1920.22,1.29702821085374,1896.7,8.69,218.43,3.45,556.83,0,0,0,0,4,240.36,0.027065964310054,1.7017e-4,2.55255e-6,0.0270723767495127,11.0038413003462,-31.0805043137665
20191011,064900,269.8,3.84,31.7,0.13,0.09,0.46,27.7,15.03,36,2384.19,1.29880949456566,2343.9,10.76,218.19,4.2,568.09,0,0,0,0,4,281.81,0.027087764927886,1.7028e-4,2.5542e-6,0.0270941773673447,11.0216792325132,-31.0933204868766
20191011,065900,316.3,3.81,31.43,0.13,0.09,0.47,28.27,14.5,40.5,2817.28,1.30051308321513,2783.6,12.76,218.22,4.96,568.36,0,0,0,0,4,323.85,0.0271078069731132,1.7038e-4,2.5557e-6,0.0271142194125719,11.0387432447236,-31.1055222984971
20191011,070900,363.6,3.72,30.7,0.13,0.08,0.45,28.66,16.76,40.5,3258.06,1.30249199175775,3220.8,14.74,218.54,5.77,564.45,0,0,0,0,4,363.71,0.0271350977574831,1.7052e-4,2.5578e-6,0.0271415101969418,11.0585700591842,-31.1196283473813
20191011,071900,410,3.54,29.19,0.12,0.08,0.45,29.84,11.44,40.5,3706.82,1.30372960325427,3652.9,16.75,218.13,6.57,564.16,0,0,0,0,4,405.95,0.0271452049877292,1.7055e-4,2.55825e-6,0.0271516174271879,11.0709725300078,-31.1284134042357
20191011,072900,457.1,3.35,27.64,0.11,0.08,0.44,30.56,14.63,27,4078.26,1.30534046390096,4054.9,18.56,218.49,7.3,558.67,0,0,0,0,4,439.66,0.0271655607116534,1.7064e-4,2.5596e-6,0.0271719731511121,11.0871186191528,-31.1398055459426
20191011,073900,502.6,3.05,25.16,0.1,0.07,0.45,30.6,17.56,126,4497.02,1.30726343873231,4353.9,20.15,219.95,8.12,554.19,0,0,0,0,4,484.48,0.0271952786740837,1.7077e-4,2.56155e-6,0.0272016911135424,11.106397814804,-31.153342396834802
20191011,074900,546.7,2.92,24.05,0.1,0.07,0.44,31.49,13.7,27,4849.19,1.30864946214106,4795.5,21.85,219.67,8.83,549.4,0,0,0,0,4,522.36,0.0272125571191325,1.7083e-4,2.56245e-6,0.0272189695585913,11.1202968593502,-31.1630572447684
20191011,075900,587.3,2.83,23.36,0.1,0.07,0.45,32.54,12.77,72,5188.5,1.30989377956195,5114.9,23.37,218.91,9.53,544.24,0,0,0,0,4,555.28,0.0272268163173767,1.7086e-4,2.5629e-6,0.0272332287568355,11.1327771363366,-31.1717488842797
20191011,080900,627.7,2.54,20.91,0.08,0.06,0.45,33.83,12.24,130.5,5495.47,1.31099794469862,5418.4,24.78,218.58,10.21,538.3,0,0,0,0,4,596.53,0.0272393439651352,1.7086e-4,2.5629e-6,0.0272457564045939,11.1438535008211,-31.1794378612066
20191011,081900,665.9,2.53,20.87,0.08,0.06,0.44,33.2,11.84,27,5785.59,1.31204783727829,5717.8,26.12,218.74,10.88,531.62,0,0,0,0,4,628.86,0.0272505650155255,1.7086e-4,2.5629e-6,0.0272569774549842,11.1543869929528,-31.1867282881718
20191011,082900,703,2.36,19.43,0.08,0.05,0.44,33.52,12.37,126,6095.08,1.31312611897872,6027,27.45,219.57,11.46,531.82,0,0,0,0,4,662.97,0.0272634685425724,1.7087e-4,2.56305e-6,0.0272698809820311,11.1652068922798,-31.1941949703402
20191011,083900,739.1,2.6,21.43,0.09,0.06,0.45,33.76,11.04,72,6368.68,1.31408724101226,6277,28.65,219.1,12.09,526.68,0,0,0,0,4,698.07,0.0272720977133483,1.7085e-4,2.56275e-6,0.0272785101528071,11.1748525156291,-31.2008325681034
20191011,084900,772.8,2.62,21.64,0.09,0.06,0.43,34.84,10.64,108,6617.43,1.31500193558512,6517.2,29.71,219.22,12.69,521.49,0,0,0,0,4,727.02,0.0272794391246049,1.7083e-4,2.56245e-6,0.0272858515640636,11.1840333833785,-31.2071339814913
20191011,085900,804.6,2.38,19.64,0.08,0.05,0.43,35.81,11.04,103.5,6845.06,1.31591106263829,6743.7,30.66,219.89,13.19,518.83,0,0,0,0,4,755.38,0.0272880386463327,1.7081e-4,2.56215e-6,0.0272944510857914,11.1931595099362,-31.2133820368631
20191011,090900,833.9,2.29,18.94,0.08,0.05,0.44,34.66,13.96,144,7098.03,1.31718069034757,6994,31.77,220.05,13.72,517.28,0,0,0,0,4,786.51,0.0273059376026903,1.7085e-4,2.56275e-6,0.027312350042149,11.205906366145,-31.222082683336
20191011,091900,861.6,2.23,18.4,0.07,0.05,0.44,35.28,15.16,162,7337.9,1.31858963220846,7214.7,32.85,219.59,14.2,516.63,0,0,0,0,4,812.69,0.0273276164750702,1.709e-4,2.5635e-6,0.0273340289145289,11.2200545060678,-31.2317040316167
20191011,092900,889.1,2.51,20.74,0.08,0.06,0.44,35.28,12.77,157.5,7568.1,1.31975295199634,7271.6,33.54,219.96,14.64,516.92,0,0,0,0,4,840.65,0.0273416402013175,1.7092e-4,2.5638e-6,0.0273480526407762,11.2317382420681,-31.2396211833709
20191011,093900,914.75,2.5,20.61,0.08,0.06,0.42,34.79,15.56,31.5,7693.56,1.32127477334416,7584.9,34.3,221.03,15.06,510.9,0,0,0,0,4,864.45,0.0273645073156493,1.7099e-4,2.56485e-6,0.027370919755108,11.2470253702302,-31.2499415348728
20191011,094900,937,2.47,20.41,0.08,0.06,0.43,35.11,15.69,171,7890.31,1.32280712025759,7757.2,35.06,221.26,15.48,509.62,0,0,0,0,4,885.87,0.0273877544656056,1.7106e-4,2.5659e-6,0.0273941669050643,11.2624214372209,-31.260291416082
20191011,095900,959.5,2.46,20.32,0.08,0.06,0.44,35.39,13.83,49.5,8011.12,1.32409443911806,7880.8,35.7,220.7,15.79,507.35,0,0,0,0,4,909.27,0.0274050540854603,1.711e-4,2.5665e-6,0.0274114665249191,11.2753580997406,-31.2689539420362
20191011,100900,977.8,2.68,22.1,0.09,0.06,0.43,35.24,13.57,99,8127.86,1.32539715239883,7982.6,36.27,220,16.1,504.83,0,0,0,0,4,926.13,0.0274214770373447,1.7114e-4,2.5671e-6,0.0274278894768034,11.288451773219,-31.2776900474764
20191011,101900,994.5,2.68,22.11,0.09,0.06,0.43,35.1,18.22,126,8304.41,1.32730254224172,8141.1,37.05,219.71,16.46,504.69,0,0,0,0,4,944.57,0.027452596085224,1.7127e-4,2.56905e-6,0.0274590085246827,11.3076071730585,-31.2904135363462
20191011,102900,1010.6,2.49,20.56,0.08,0.06,0.42,34.93,17.82,76.5,8385.44,1.3291104719726,8267.2,37.59,219.89,16.28,515.13,0,0,0,0,4,956.87,0.0274823935289252,1.7138e-4,2.5707e-6,0.0274888059683839,11.3257873626773,-31.3024268665934
20191011,103900,1027,2.54,20.97,0.09,0.06,0.44,35.03,21.28,36,8383.25,1.33137616783441,8278.4,37.49,220.75,15.89,527.58,0,0,0,0,4,976.1,0.0275230519560067,1.7157e-4,2.57355e-6,0.0275294643954654,11.3485770519393,-31.317400667384
20191011,104900,1034.2,2.39,19.69,0.08,0.06,0.43,34.91,19.42,108,8402.75,1.33336190292536,8279.1,37.44,221.09,15.89,528.94,0,0,0,0,4,984.23,0.0275577571480889,1.7171e-4,2.57565e-6,0.0275641695875476,11.3685564811467,-31.3304501578545
20191011,105900,1046.5,2.32,19.11,0.08,0.05,0.44,34.72,25,31.5,8408.97,1.33605077242257,8279,37.63,219.95,15.74,534.28,0,0,0,0,4,1000.69,0.0276099950070266,1.7196e-4,2.5794e-6,0.0276164074464853,11.3956190281102,-31.3480105814177
20191011,110900,983,2.49,20.52,0.08,0.06,0.44,35.12,15.56,85.5,7713.86,1.33755804234886,7583.8,34.56,218.72,14.15,540.32,0,0,0,0,4,943.38,0.0276324085901429,1.7203e-4,2.58045e-6,0.0276388210296017,11.4107934767611,-31.3577992045929
20191011,111900,1001.6,2.56,21.15,0.08,0.06,0.46,35.54,14.36,112.5,7907.21,1.33892814784957,7771.2,35.38,219.34,14.51,542.34,0,0,0,0,4,1039.17,0.0276510153093054,1.7208e-4,2.5812e-6,0.027657427748764198,11.4245896959321,-31.3666628656885
20191011,112900,1083.9,2.48,20.44,0.08,0.06,0.45,35.34,29.66,103.5,8394.85,1.34224810799523,8278.5,37.59,220.18,15.37,546.19,0,0,0,0,4,1048.69,0.0277176317438348,1.7242e-4,2.5863e-6,0.0277240441832935,11.4580304423917,-31.3880063169737
20191011,113900,1001.5,2.8,23.09,0.09,0.06,0.42,35.11,18.62,72,7709,1.34421857333034,7597.8,34.67,218.43,14.11,540.76,0,0,0,0,4,972.93,0.0277494749883009,1.7256e-4,2.5884e-6,0.0277558874277596,11.4778852730542,-31.4005844658289
20191011,114900,1009.6,2.75,22.68,0.09,0.06,0.42,35.19,16.09,117,7733.85,1.34585110098753,7613,34.73,218.65,14.19,541.01,0,0,0,0,4,1071.3,0.0277733357533104,1.7264e-4,2.5896e-6,0.0277797481927691,11.494338945152,-31.4109550952886
20191011,115900,1084.8,2.67,22.01,0.09,0.06,0.44,35.59,15.03,99,8417.79,1.34732661952272,8278.3,37.55,220.4,15.66,537.61,0,0,0,0,4,1045.91,0.027793819518197,1.7271e-4,2.59065e-6,0.0278002319576557,11.5092132726004,-31.4202891986749
20191011,120900,1103.6,2.65,21.89,0.09,0.06,0.43,35.83,16.62,72,8421.6,1.34900261033576,8278.1,37.74,219.28,15.6,539.96,0,0,0,0,4,995.14,0.0278192575626427,1.728e-4,2.592e-6,0.0278256700021015,11.526112071433401,-31.4308465627913
20191011,121900,1021.3,2.6,21.46,0.09,0.06,0.44,35.47,17.69,148.5,7747.68,1.35080130313075,7618.3,34.26,221.45,14.23,540.22,0,0,0,0,4,981.46,0.0278479712594242,1.7291e-4,2.59365e-6,0.0278543836988829,11.5442522682198,-31.4421238635697
20191011,122900,615.3,3.44,28.41,0.12,0.08,0.43,35.06,14.1,58.5,5134.61,1.35233895560235,4547,23.4,218.78,9.28,537.49,0,0,0,0,4,423.8,0.0278654165168813,1.7299e-4,2.59485e-6,0.02787182895634,11.5597632701949,-31.4517211646457
20191011,123900,328.3,4.58,37.81,0.15,0.1,0.44,34.1,12.77,67.5,2756.75,1.3539760038505,2684.1,12.39,216.69,5,537.59,0,0,0,0,4,318.49,0.0278786782961419,1.7307e-4,2.59605e-6,0.0278850907356006,11.5762804162725,-31.461895073926
20191011,124900,1040.7,3.97,32.75,0.13,0.09,0.43,35.69,16.89,99,8380.03,1.35599593529104,8256.9,37.19,222.08,15.05,557.4,0,0,0,0,4,1012.99,0.0279047718886912,1.7322e-4,2.5983e-6,0.0279111843281499,11.5966656571773,-31.4743865166746
20191011,125900,1002.8,3.67,30.32,0.12,0.08,0.42,35.87,13.83,162,8359.6,1.35755218862835,8235.5,37.1,222.02,16.14,517.96,0,0,0,0,4,959.44,0.0279212876597689,1.7329e-4,2.59935e-6,0.0279277000992276,11.6123751706519,-31.4839639749419
20191011,130900,997.5,3.38,27.86,0.11,0.08,0.42,36.11,16.49,130.5,8343.54,1.35937839798267,8045.3,36.99,222.1,16.2,515.24,0,0,0,0,4,921.96,0.027946046846747,1.7341e-4,2.60115e-6,0.0279524592862057,11.6308138793194,-31.4951513011689
20191011,131900,1030.9,3.23,26.6,0.11,0.07,0.43,36.43,13.83,139.5,8405.1,1.36082614373372,8275.9,37.28,221.93,16.05,523.72,0,0,0,0,4,935.84,0.0279624931350457,1.7347e-4,2.60205e-6,0.0279689055745044,11.6454345231801,-31.5039807827791
20191011,132900,314,3.32,27.37,0.11,0.07,0.43,35.44,15.56,130.5,3193.01,1.36251670150366,3066.7,13.93,217.42,6.11,513.03,0,0,0,0,4,380.76,0.027984273126856,1.7356e-4,2.6034e-6,0.0279906855663147,11.662510850102,-31.5142471827716
20191011,133900,463.9,2.92,24.09,0.1,0.07,0.43,34.16,17.16,72,4321.66,1.3643162366973,4207.3,19.07,217.89,7.81,541.22,0,0,0,0,4,508.88,0.0280109614833346,1.7367e-4,2.60505e-6,0.0280173739227933,11.6806921541231,-31.5251235359508
20191011,134900,921.1,2.8,23.09,0.09,0.06,0.44,35.79,17.16,126,7969.11,1.36608525589225,7861.8,35.39,222.1,15.53,513.05,0,0,0,0,4,911.25,0.0280376067470231,1.7378e-4,2.6067e-6,0.0280440191864818,11.6985693579255,-31.5357635225876
20191011,135900,273.3,3.33,27.47,0.11,0.08,0.43,34.84,12.5,108,2237.82,1.36738519891739,2418.9,10.48,215.74,4.31,521.57,0,0,0,0,4,204.86,0.0280497851313386,1.7382e-4,2.6073e-6,0.0280561975707973,11.7117088715647,-31.5435494814733
20191011,140900,128.1,3.05,25.14,0.1,0.07,0.42,33.58,15.16,18,1372.11,1.36895685559816,1345.1,6.26,215.03,2.63,521.96,0,0,0,0,4,158.06,0.0280701665937603,1.7389e-4,2.60835e-6,0.0280765790332191,11.7275978082354,-31.5529259687972
20191011,141900,143.5,2.78,22.96,0.09,0.06,0.44,33.64,11.04,99,2070.41,1.36993778116567,2047.1,9.45,215.1,3.81,541.11,0,0,0,0,4,313.54,0.0280777743286205,1.7388e-4,2.6082e-6,0.0280841867680792,11.7375163125332,-31.5587577466031
20191011,142900,145,2.58,21.28,0.09,0.06,0.44,34.95,16.76,54,6768.4,1.37159948425174,6657.7,30.22,220.21,12.63,535.68,0,0,0,0,4,751.61,0.0281030248045421,1.7397e-4,2.60955e-6,0.0281094372440009,11.7543213326338,-31.5686011679709
20191011,143900,156.8,3.18,26.22,0.11,0.07,0.45,34.86,12.63,144,4050.67,1.37287757910889,3866.25,17.99,217.71,7.59,529.51,0,0,0,0,4,501.14,0.0281155095982504,1.74e-4,2.61e-6,0.0281219220377091,11.7672493695123,-31.5761417448897
20191011,144900,144.6,4.07,33.57,0.14,0.09,0.45,34.33,13.3,45,3671.54,1.37445366826647,3595.1,16.37,217.41,6.88,524.91,0,0,0,0,4,390.48,0.0281300190129855,1.7408e-4,2.6112e-6,0.0281364314524443,11.7831946304212,-31.5854040802808
20191011,145900,182.3,2.46,20.27,0.08,0.06,0.45,34.93,17.16,90,5443.49,1.37613397869992,5377.5,24.58,218.73,10.3,528.1,0,0,0,0,4,612.79,0.0281563762695834,1.7417e-4,2.61255e-6,0.0281627887090421,11.8001979253643,-31.5952348028748
20191011,150900,170.9,2.21,18.22,0.07,0.05,0.46,35.13,16.49,99,5049.31,1.37766898220055,4999.6,22.91,218.02,9.62,525,0,0,0,0,4,583.84,0.0281806381172649,1.7424e-4,2.6136e-6,0.0281870505567237,11.8157341100012,-31.6041757529092
20191011,151900,145.5,2.2,18.14,0.07,0.05,0.46,35.59,11.84,130.5,4590.52,1.37860778310254,4543,20.83,218.01,8.75,524.86,0,0,0,0,4,530.89,0.028190554646344,1.7422e-4,2.6133e-6,0.0281969670858027,11.8252375050431,-31.6096253914195
20191011,152900,129.7,1.99,16.41,0.07,0.04,0.43,34.79,16.89,162,4195.42,1.38013849216515,4154.3,19.09,217.89,8.06,520.51,0,0,0,0,4,493.61,0.0282159616353558,1.7429e-4,2.61435e-6,0.0282223740748146,11.8407352328751,-31.6184807936215
20191011,153900,115.5,2.04,16.87,0.07,0.05,0.43,34.67,16.89,130.5,3625.48,1.38168065949138,3558.8,16.4,216.57,6.94,521.91,0,0,0,0,4,450.37,0.0282413227947394,1.7437e-4,2.61555e-6,0.0282477352341981,11.8563521032546,-31.6273647270383
20191011,154900,152.3,2.11,17.45,0.07,0.05,0.43,35.12,14.1,171,3404.43,1.38288405519657,3362.9,15.45,217.61,6.59,516.81,0,0,0,0,4,415.27,0.0282580822117004,1.7439e-4,2.61585e-6,0.0282644946511591,11.8685405604271,-31.6342708573523
20191011,155900,340.5,2.13,17.55,0.07,0.05,0.44,34.71,15.43,117,2975.19,1.38425806964369,2935.2,13.55,216.64,5.75,517.94,0,0,0,0,4,371.64,0.0282788788154759,1.7443e-4,2.61645e-6,0.0282852912549346,11.8824594475457,-31.642128091046
20191011,160900,296.4,2.14,17.66,0.07,0.05,0.43,34.24,11.84,103.5,2578.07,1.38517930175781,2548.6,11.83,215.45,5.04,511.09,0,0,0,0,4,335.15,0.0282886571067246,1.7441e-4,2.61615e-6,0.0282950695461833,11.891793004416,-31.647379400367
20191011,161900,246.5,2.05,16.92,0.07,0.05,0.44,34.35,13.3,198,2137.73,1.38626361303249,2104.6,9.83,214.58,4.23,504.97,0,0,0,0,4,289.94,0.0283028880106427,1.7442e-4,2.6163e-6,0.0283093004501014,11.9027802477059,-31.6535431645826
20191011,162900,199.85,2.15,17.7,0.07,0.05,0.45,33.85,10.91,148.5,1725.73,1.38706720402295,1678.8,7.86,214.57,3.47,496.66,0,0,0,0,4,244.13,0.0283097850227018,1.7438e-4,2.6157e-6,0.0283161974621605,11.9109239731853,-31.6580992357627
20191011,163900,64.8,2.15,17.78,0.07,0.05,0.44,33.2,12.37,121.5,1128.17,1.38805773094574,1100.8,5.12,215.12,2.6,428.88,0,0,0,0,4,64.45,0.0283211299120049,1.7437e-4,2.61555e-6,0.0283275423514636,11.920963308665,-31.6637012080405
