dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191209,000000,0,0,0.1,212.4,0,0,40.24,0,3.56,29.34,0.12,0.08,0,0,0,0,0.44,-127,1.15,75.51,2.25
20191209,010000,0,0,0,0,0,0,0,0,3.82,31.52,0.13,0.09,0,0,0,0,0.44,-127,9.02,113.9,3.75
20191209,020000,0,0,0,0,0,0,0,0,3.76,31.05,0.13,0.08,0,0,0,0,0.44,-127,1.44,99,4.5
20191209,030000,0,0,0,0,0,0,0,0,3.42,28.2,0.11,0.08,0,0,0,0,0.44,-127,0.02,129.75,4.75
20191209,040000,0,0,0,0,0,0,0,0,3.47,28.61,0.12,0.08,0,0,0,0,0.44,-127,0,140.34,5.25
20191209,050000,0,8.41,0.18,218.96,33.24,0.13,477.58,62.76,3.42,28.21,0.11,0.08,0,0,0,0,0.46,-127,0,138.05,1.5
20191209,060000,0,36.23,1.31,219.08,284.63,0.59,526.53,312.25,4.25,35.06,0.14,0.1,0,0,0,0,0.45,-127,0,136.5,0.25
20191209,070000,0,69,2.71,217.84,587.8,1.13,545.02,615.13,5.7,47.06,0.19,0.13,0,0,0,0,0.46,-127,0,132.71,0.25
20191209,080000,0,188.25,7.99,217.44,1737.12,3.12,565.85,1769.27,7.41,61.11,0.25,0.17,0,0,0,0,0.44,-127,0,127.5,0
20191209,090000,0,193.73,8.13,217.56,1766.88,3.21,561.17,1801.46,5.13,42.36,0.17,0.12,0,0,0,0,0.45,-127,0.09,135.75,0
20191209,100000,0,168.7,7.15,217.25,1553.37,2.81,563.05,1581.74,3.98,32.8,0.13,0.09,0,0,0,0,0.44,-127,0.07,129.75,0
20191209,110000,0,151.53,6.31,217.52,1371.98,2.5,561.53,1402.38,4.2,34.65,0.14,0.1,0,0,0,0,0.44,-127,0,167.8,0
20191209,120000,0,87.85,3.54,217.89,770.35,1.44,549.98,795.23,3.68,30.38,0.12,0.08,0,0,0,0,0.46,-127,0.11,173.9,0.25
20191209,130000,0,106.12,4.29,217.39,929.92,1.71,556.36,957.44,2.76,22.77,0.09,0.06,0,0,0,0,0.45,-127,0,165.75,0.5
20191209,140000,0,171.45,7.01,216.76,1522.23,2.76,559.87,1547.1,3.62,29.83,0.12,0.08,0,0,0,0,0.45,-127,0,151.5,0.5
20191209,150000,0,167.58,6.97,217.47,1517.88,2.77,557.38,1543.98,3.2,26.41,0.11,0.07,0,0,0,0,0.45,-127,0.62,94.5,0.75
20191209,160000,0,93.08,3.82,216.46,823.4,1.55,546.06,849.21,3.02,24.93,0.1,0.07,0,0,0,0,0.45,-127,0,97.5,0.75
20191209,170000,0,19.78,0.67,217.72,140.65,0.33,497.58,166.82,2.96,24.42,0.1,0.07,0,0,0,0,0.44,-127,0,63.75,0.75
20191209,180000,0,0.05,0.1,215.5,0,0,203.76,0.69,3.5,28.91,0.12,0.08,0,0,0,0,0.45,-127,0.31,81.75,0.75
20191209,190000,0,0,0.1,215.5,0,0,43.03,0,4.3,35.49,0.14,0.1,0,0,0,0,0.45,-127,0.53,78.75,0.75
20191209,200000,0,0,0.1,215.5,0,0,43.16,0,4.07,33.54,0.14,0.1,0.01,0,0,0,0.45,-127,0.02,62.25,0.75
20191209,210000,0,0,0.1,215.5,0,0,42.62,0,4.03,33.22,0.13,0.09,0,0,0,0,0.44,-127,1.62,44.25,1
20191209,220000,0,0,0.1,215.5,0,0,43.71,0,4.08,33.67,0.14,0.09,0,0,0,0,0.44,-127,1.4,52.5,1.25
20191209,230000,0,0,0.1,215.5,0,0,44.19,0,3.69,30.48,0.12,0.08,0,0,0,0,0.45,-127,1.24,63,1.25
