dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20200108,000000,0,0,0.18,207.1,0,0,43.17,0,2.47,20.37,0.08,0.06,0,0,0,0,0.45,21.47,2.5,158.47,0
20200108,010000,0,0.02,1.79,1.92,0,0,43.1,0,2.33,19.23,0.08,0.05,0,0,0,0,0.47,21.8,3.99,212.25,0
20200108,020000,0,0,1.79,1.92,0,0,43.14,0,2.66,21.98,0.09,0.06,0,0,0,0,0.47,21.53,6.56,198.98,0
20200108,030000,0,0,1.79,1.92,0,0,43.27,0,1.93,15.96,0.06,0.04,0,0,0,0,0.48,21.41,6.83,119.83,0
20200108,040000,0,0,1.79,1.92,0,0,95.17,0,1.95,16.11,0.07,0.04,0,0,0,0,0.48,21.48,5.21,122.29,0
20200108,050000,0,13.98,0.7,185.98,89.35,0.22,493.92,112.56,2.3,18.99,0.08,0.05,0,0,0,0,0.47,21.74,0.22,192.75,0
20200108,060000,0,50.5,1.9,219.09,414.18,0.82,528.48,441.11,2.56,21.12,0.09,0.06,0,0,0,0,0.46,22.49,1.26,187.5,0
20200108,070000,0,123.03,5.05,218.17,1100.33,2.04,551.29,1130.17,1.92,15.89,0.06,0.04,0,0,0,0,0.47,23.52,10.97,81.25,0
20200108,080000,0,470.7,19.44,219.37,4279.57,7.81,553.73,4323.27,2.14,17.7,0.07,0.05,0,0,0,0,0.47,25.93,15.05,101.83,0
20200108,090000,NaN,433.65,17.74,218.08,3875.65,7.22,544.5,3931.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,100000,NaN,420.13,17.24,218.01,3775.77,6.96,550.18,3822.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,110000,NaN,730.81,27.26,221.44,6063.95,11.09,551.4,6123.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,120000,NaN,284.77,11.49,217.38,2517.07,4.69,542.98,2549.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,130000,NaN,457.7,17.54,217.75,3838.08,6.81,562.29,3899.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,140000,NaN,706.98,27.54,219.01,5949.32,11.34,538.99,6091.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,150000,NaN,421.72,16.53,216.33,3605.53,6.77,537.93,3628.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,160000,NaN,199.93,7.08,214.59,1521.73,2.91,536.28,1546.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,170000,NaN,80.73,1.98,213.96,421.57,0.8,549.33,444.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,180000,NaN,4.58,0.19,213.64,28.12,0.08,327.75,38.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,190000,NaN,0,0.09,212.9,0,0,39.94,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,200000,NaN,0,0.09,212.9,0,0,39.38,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,210000,NaN,0,0.09,212.9,0,0,39.07,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,220000,NaN,0,0.09,212.9,0,0,39.94,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200108,230000,NaN,0,0.09,212.9,0,0,40.26,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
