dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20200106,000000,NaN,0,0.1,202.54,0,0,43.73,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,010000,NaN,0,0,1.93,0,0,43.27,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,020000,NaN,0,0,1.93,0,0,43.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,030000,NaN,0,0,1.93,0,0,42.03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,040000,NaN,0.33,0,5.52,0.1,0,164.09,0.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,050000,NaN,29.82,1.1,217.44,235.58,0.49,518.1,262.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,060000,NaN,157.68,7.12,218.19,1552.4,2.8,564.89,1582.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,070000,NaN,346.42,15.1,216.48,3281.37,6.12,548.4,3369.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,080000,NaN,561.27,23.53,215.61,5116.25,9.5,542.5,5158.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,090000,NaN,711.2,27.62,215.39,5944.43,11.53,522.9,6084.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,100000,0,619.75,23.54,214.43,5069.68,9.82,516.69,5085.74,3.5,28.89,0.12,0.08,0,0,0,0,0.43,-127,20.07,157.09,0
20200106,110000,0,782,25.97,216.97,5676.05,11.06,516.76,5840.4,2.9,23.91,0.1,0.07,0,0,0,0,0.43,-127,17.51,195.33,0
20200106,120000,0,710.4,23.83,216.54,5227.83,10.21,506.57,5322.41,2.38,19.62,0.08,0.05,0,0,0,0,0.43,-127,17.49,197.71,0
20200106,130000,0,738,25.31,213.81,5462.88,10.74,504.65,5532.54,4.37,35.75,0.36,0.33,0.16,0.03,0.03,0.01,0.44,-127,16.12,194.92,0
20200106,140000,0,397.67,15.36,213.51,3288,6.65,501.76,3347.65,2.51,20.61,0.14,0.11,0.04,0.01,0.01,0,0.48,-127,21.35,104.25,0
20200106,150000,0,127.72,4.92,210.99,1035.87,2.09,510.57,1061.55,1.52,12.56,0.05,0.03,0,0,0,0,0.43,-127,15.86,27.69,0
20200106,160000,NaN,280.25,9.21,214.78,1975.77,3.86,521.69,2008.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf
20200106,170000,0,118.53,4.1,214.5,879.08,1.67,536.75,903.33,1.63,13.45,0.06,0.04,0,0,0,0,0.46,29.24,20.5,85.98,0
20200106,180000,0,5.23,0.22,213.47,33.42,0.09,307.83,43.36,1.36,11.18,0.04,0.03,0,0,0,0,0.45,26.19,19.17,57.67,0
20200106,190000,0,0,0.1,213,0,0,39.72,0,1.36,11.25,0.04,0.03,0,0,0,0,0.46,24.48,18.42,98.5,0
20200106,200000,0,0,0.1,213,0,0,39.24,0,1.21,9.98,0.04,0.03,0,0,0,0,0.45,24.36,18.84,79.58,0
20200106,210000,0,0,0.1,213,0,0,38.28,0,1.66,13.68,0.06,0.04,0,0,0,0,0.47,23.97,16.36,73.58,0
20200106,220000,0,0,0.1,213,0,0,38.22,0,1.84,15.19,0.06,0.04,0,0,0,0,0.46,23.94,17.62,104.92,0
20200106,230000,0,0,0.1,213,0,0,39.12,0,2.51,20.72,0.08,0.06,0,0,0,0,0.48,23.45,16,74.33,0
