dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall
20191123,000000,0,0,0.1,214.7,0,0,39,0,4.74,39.11,0.16,0.11,0,0,0,0,0.45,24.32,8.9,68.73,0.5
20191123,010000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.57,29.49,0.12,0.08,0,0,0,0,0.46,23.07,3.59,172.92,1.25
20191123,020000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.54,29.23,0.12,0.08,0,0,0,0,0.45,22.68,2.64,115.58,2
20191123,030000,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.77,31.1,0.12,0.09,0,0,0,0,0.45,22.52,1.88,88.92,4.5
20191123,040000,0.14,6.44,0.14,218.32,21.11,0.11,467.99,50.93,3.6,29.73,0.12,0.08,0,0,0,0,0.45,19.13,0.51,132.75,10
20191123,050000,76.18,43.53,1.79,219.03,390.33,0.76,540.97,417.3,3.84,31.72,0.13,0.09,0,0,0,0,0.46,24.9,1.31,128.05,10
20191123,060000,262.04,186.25,8.4,219.32,1843.65,3.34,562.81,1878.05,3.79,31.27,0.13,0.09,0,0,0,0,0.46,21.29,7.2,66.25,2.25
20191123,070000,533.27,466.2,19.83,221.15,4385.13,8.16,545.86,4448.98,3.28,27.03,0.11,0.07,0,0,0,0,0.44,26.91,9.22,135.08,2.25
20191123,080000,729.52,677.48,27.49,220.82,6072.73,11.64,530.1,6168.21,3.24,26.72,0.11,0.07,0,0,0,0,0.44,31.85,14.9,190.93,0
20191123,090000,831.34,813.73,31.62,219.14,6944.58,13.52,521.41,7050.95,2.99,24.69,0.1,0.07,0,0,0,0,0.43,32.91,15.25,176.75,0.25
20191123,100000,803.56,808.02,30.52,218.09,6673.33,12.73,529.63,6762.59,3.79,31.25,0.13,0.09,0,0,0,0,0.44,32.93,16.67,191.25,0.5
20191123,110000,822.63,830.18,30.1,218.64,6611.08,12.56,531.18,6699.68,3.45,28.44,0.11,0.08,0,0,0,0,0.43,33.41,14.79,189.24,0.5
20191123,120000,814.9,816.93,30.23,221.08,6709.33,12.9,527.2,6831.92,3.5,28.9,0.12,0.08,0,0,0,0,0.43,33.21,18.46,182.46,0
20191123,130000,895.79,877.12,32.71,221.28,7245.78,14.21,519.62,7390.64,3.06,25.28,0.1,0.07,0,0,0,0,0.43,33.9,18.24,196.08,0
20191123,140000,632.42,616.07,24.02,216.57,5264.92,10.07,525.91,5299.14,3.6,29.71,0.12,0.08,0,0,0,0,0.43,34.18,18.11,213.67,0
20191123,150000,474.14,436.6,16.58,214.51,3574.82,7.02,509.99,3599.3,3.82,31.49,0.13,0.09,0,0,0,0,0.43,33.44,20.73,221.25,0
20191123,160000,264.48,201.67,4.63,214.37,998.3,1.91,544.15,1016.95,4.11,33.94,0.14,0.09,0,0,0,0,0.43,31.11,19.11,222.33,0
20191123,170000,28.23,20.27,0.57,214.22,114.73,0.27,483.8,137.21,4.22,34.78,0.14,0.1,0,0,0,0,0.45,30.04,12.59,222.75,0
20191123,180000,0,0,0.09,214.8,0,0,154.79,0,6.36,52.49,0.21,0.14,0,0,0,0,0.45,26.19,5.92,201.33,0
20191123,190000,0.02,0,0.09,214.8,0,0,40.55,0,6.72,55.48,0.22,0.15,0,0,0,0,0.46,25.38,2.33,207.08,0
20191123,200000,0,0,0.09,214.8,0,0,41.41,0,9.26,76.38,0.31,0.21,0,0,0,0,0.46,26.94,0.14,314.07,0
20191123,210000,0,0,0.09,214.8,0,0,41.3,0,10.53,86.84,0.35,0.24,0,0,0,0,0.46,26.63,3.22,244.24,0
20191123,220000,0,0,0.09,214.8,0,0,40.5,0,7.05,58.18,0.23,0.16,0,0,0,0,0.45,25.5,6.41,193.5,0.25
20191123,230000,0.07,0,0.09,214.8,0,0,41.31,0,4.7,38.8,0.16,0.11,0,0,0,0,0.44,24.64,1.85,201.19,0.25
